,Year_Month,"FTR Truck Loadings (000s, SA)_freight_m_trucking","FTR Active Truck Utilization (%, SA)_freight_m_trucking","Reefer Trailer Loadings (000s, SA)_freight_m_trucking","Tank Trailer Loadings (000s, SA)_freight_m_trucking","Chemicals & Allied Products (000s, SA)_freight_m_trucking",Spot TL Rates (w/o FSC)_rates_m_trucking,Total LTL (w/o FSC)_rates_m_trucking,Total LTL (w/ FSC)_rates_m_trucking,Contract TL Tank Rates (w/o FSC)_rates_m_trucking,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking","New Truck Lead Time (N.A. Backlog/Build Ratio, months)_indicators_m_trucking",B50001_indicators_m_trucking,GMFN_indicators_m_trucking,G325_indicators_m_trucking,G332_indicators_m_trucking,ISM_indicators_m_trucking,PORTEU_indicators_m_trucking,CASS_indicators_m_trucking,MANEMP_indicators_m_trucking,USTRADE_indicators_m_trucking,LEI_indicators_m_trucking,SPREAD_indicators_m_trucking,ISRATIO_indicators_m_trucking,NDCGO_indicators_m_trucking,CF3M_indicators_m_trucking,PUBCON_indicators_m_trucking,D/GAL_indicators_m_trucking,D/STOCK_indicators_m_trucking,Change in Payroll Employment (000's)_driver_indicators_m_trucking,Change in Truck Emp. (000's)_driver_indicators_m_trucking,LABORINDEX_driver_indicators_m_trucking,"Total Class 8, North America_OEM Net Orders_indicators_m_trucking_trailer","Total Class 8, North America_OEM Net Orders_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_OEM Net Orders_Y/Y % Change_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Class 4, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Inventories (Ward's)_indicators_m_trucking_trailer","Class 6-7 Bus, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer",FTR Truck Loadings_M/M % Change_freight_m_trucking_trailer,FTR Truck Loadings_Y/Y % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Rail Carloadings (carload + intermodal) (000s, SA)_freight_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Carloadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Class 8 Truck Utilization (%, SA)_freight_m_trucking_trailer",BUILD FOR_Total_Trailer,BUILD FOR_Flatbed,BUILD FOR_Liquid_Tank,BUILD FOR_Dry_Tank,BUILD FOR_Dump,BUILD FOR_Lowbed,BUILD FOR_All_Other,Change in Distillate Fuel Inventories_x,Intermodal Revenue Movements (IANA-ETSO)_Total_x,FTR Intermodal Competitive Index_Intermodal Competitive Index (0=Neutral)_x,U.S. Origin Intermodal Volumes_International_x,Canada Origin Intermodal Volumes_Domestic_x,"N.A. Port Activity, Total TEUs_Exports_x","West Coast Port Activity, Total TEUs_Exports_x","Gulf Coast Port Activity, Total TEUs_Exports_x","Western Canadian Port Activity, Total TEUs_Exports_x",Stationary_Sum_of_Sales
54,2012-07,51510.2922859066,89.47902311841189,3774.9305755184882,6170.487398446397,2561.217910091559,105.59094411023506,89.57823960880198,110.00518390169823,89.36650515293995,10010.0,3.451982457710552,100.3354,99.8027,98.8878,100.1706,50.0,1685497.0,1.142,11964.0,14812.0,-0.4,3.01,1.3,65239.0,-0.26,280813.0,3.721,126562.0,152.0,5.0,125.54258296724436,16817.0,-14.660509489495587,-55.65371024734983,26934.0,6.8512714722100965,42.24452072880909,21277.0,-3.997653747236385,2.7743003674837405,60.780845283972454,-5.363345838543843,12.442218798150995,13281.0,-4.308667771453278,27.407904834996167,-20.620394580461127,4.107240277453038,13.663386374560464,38.14413971221251,237.0,912.0,5769.0,1739.0,2.724793908041523,2.379883414723727,-0.3028851532845156,3.739888921444945,2687.894160668797,-9.67385394987794,-0.9299673438484924,83.8265515914602,18765.0,2000.0,690.0,220.0,550.0,313.0,1522.18,6537.0,1255900.0,8.955101477135873,520710.0,49188.0,1154023.8700000043,444482.2,107447.93999999996,91499.0,199022.02999999988
55,2012-08,51760.736918397546,89.05149461219206,3805.2262170772838,6138.487184428348,2555.50113830392,102.10725568602615,90.95354523227384,111.45064662511524,89.42891027883137,12699.0,3.13383164264104,99.856,99.6759,98.8315,100.7727,50.7,1709865.0,1.13,11960.0,14817.0,-0.4,3.06,1.29,63683.0,-0.35,280699.0,3.983,127405.0,172.0,3.0,125.31503505014484,17655.0,4.983052863174176,-23.58135307102973,25975.0,-3.5605554317962413,26.319116860380287,23157.0,8.835832119189746,2.02750491159136,57.51289050652109,-3.151764302843441,8.415055059442288,13008.0,-2.0555681048113894,15.28848710449349,19.688576134151823,15.20391987318057,-1.1039394613843734,34.877367654201066,629.0,1903.0,5204.0,2172.0,-0.2005407724307573,1.257776890194351,0.1514524451998067,5.092612868990454,2697.936531074547,0.3736148004894302,1.0180810040640864,83.98749089107645,19367.0,2190.0,720.0,190.0,530.0,335.0,1604.46,843.0,1345202.0,13.511133067991901,542832.0,53232.0,1182886.7100000032,462067.62,112360.33,94146.0,-191477.27999999988
56,2012-09,51972.8257921754,89.09510358998544,3796.6659138355335,6207.037199356179,2564.622578966289,98.85866946808157,92.05378973105137,112.71440089828232,88.90523832966993,12923.0,3.5255574977488213,99.9049,100.0346,99.104,100.1918,51.8,1706392.0,1.155,11954.0,14854.0,0.4,3.08,1.29,63886.0,-0.2566666666666666,274961.0,4.12,127434.0,187.0,-2.0,125.35813190881944,16353.0,-7.374681393372984,-22.03203966816057,24811.0,-4.481231953801733,12.165461121157328,22453.0,-3.0401174590836466,3.5893090965108287,57.73177739987098,10.692809136388902,10.80479538671657,12719.0,-2.221709717097176,2.904530744336564,-6.010758068551414,1.967836058899364,0.990232704685612,37.78132580060793,203.0,1295.0,4847.0,2012.0,-0.3451240302338343,0.5651741658148524,1.449283403656465,7.694137106474397,2743.01789436546,1.6709571471259954,3.166062901711641,83.97104453929084,20038.0,1820.0,720.0,170.0,524.0,307.0,1564.1428,29.0,1230657.0,10.82785008512366,480915.0,52536.0,1178631.5300000035,460223.68000000005,116788.77,90683.0,-88002.23000000003
57,2012-10,51353.3007572767,88.05534637510814,3780.385813972613,5800.404990118451,2507.225213109757,99.8775992534222,91.6870415647922,112.56720486239969,87.31712665914337,19822.0,3.4509219223696634,100.1167,99.5189,98.8014,99.7828,50.5,1727942.0,1.139,11961.0,14869.0,0.3,3.06,1.29,66249.0,-0.27,274834.0,4.0939999999999985,119150.0,159.0,5.0,125.71227794099528,12545.0,-23.28624717177277,-32.13049123566327,22348.0,-9.927048486558377,11.366920815268845,21101.0,-6.021467064534803,-2.0261729496616865,52.70904560468215,-14.334626797534812,5.539932508436452,9438.0,-25.79605314883245,19.061435599848608,-3.5935316430425246,13.020752067405205,-3.5633106030217965,29.26399426489037,264.0,1495.0,4403.0,2194.0,-0.6261928527046545,-0.0725595547063862,-1.8044180655548687,5.9339481255633375,2650.7862299370363,-3.3624157034440327,-2.311235715469584,84.03341957705123,19690.0,2233.0,735.0,152.0,545.0,337.0,1563.32,-8284.0,1356316.0,11.643891188710068,540335.0,56062.0,1188783.7800000035,498198.81000000006,100094.31000000004,102483.0,-27336.82999999996
58,2012-11,51630.336786052685,88.4796302267668,3773.1480470809497,5799.261786555522,2508.360121657973,104.86265521249751,91.5953545232274,112.51118215811562,88.40770751554065,17953.0,3.588564389467741,100.5991,99.7789,98.549,99.8645,48.8,1569663.0,1.093,11950.0,14945.0,0.0,3.04,1.28,66575.0,-0.01,274113.0,4.0,117858.0,156.0,2.0,125.72719137728308,15861.0,26.432841769629345,-24.42104259982845,21242.0,-4.948988723823156,-10.597643097643095,21406.0,1.4454291265816763,-2.284369900960037,38.64003445676752,3.2081001865174485,3.677730192719487,11712.0,24.094087730451363,-0.0512032770097259,2.4504728377165765,4.117853384777281,6.352397458116688,34.6636626971355,356.0,1225.0,4386.0,1675.0,0.4862030894735802,0.8519046706028321,-0.4167461922000237,7.022035677589924,2648.4104450886266,-0.0896256673427076,-2.526020954463504,83.63191002663095,17723.0,1720.0,690.0,190.0,510.0,305.0,1828.0,-1292.0,1239339.0,12.275756963370375,462386.0,54382.0,1170048.7744539098,457380.87,101118.48,108596.0,229783.64000000004
59,2012-12,51908.91269483398,88.79195028423771,3836.0440915908694,5852.319171489917,2538.7930399027864,101.83170998245708,91.41198044009779,112.32720717335084,89.32214994906526,17865.0,4.277829747427503,100.9542,100.4654,99.507,99.9468,49.8,1607705.0,1.071,11960.0,14914.0,0.4,3.08,1.29,66680.0,0.0699999999999999,268128.0,3.961,134742.0,239.0,4.0,125.63655684772152,15388.0,-2.9821574932223704,-34.48569482288828,20305.0,-4.4110724037284665,-13.022060398372235,19322.0,-9.735588152854337,-3.13968389577104,30.527500130828408,3.464656374244845,7.206677010325824,10836.0,-7.479508196721307,-2.439902764022684,-0.343619458294031,7.75114737378888,-6.461845993394755,26.238930268019466,139.0,1330.0,4055.0,1424.0,0.4097485592452488,1.3481424947925371,-1.0096115529312557,5.143951729670214,2629.380450096208,-0.7185440243112406,-4.673389196385268,83.672865005804,17377.04,1680.0,680.0,176.0,500.0,300.0,1481.04,16884.0,1141834.0,8.413601904206939,438767.0,46458.0,1201370.0101422654,474563.9,93802.08000000005,101716.0,228767.53000000003
60,2013-01,51889.540141188096,86.88882844410077,3755.41228817074,5939.512025239447,2461.071599697173,100.69402663545534,91.320293398533,112.2937717764462,88.84740362294463,18642.0,4.5849869071865,100.8204,100.517,98.3447,100.2847,52.9,1636876.25,1.02,11983.0,14936.0,0.5,3.06,1.29,69427.0,0.0366666666666666,266184.0,3.909,131274.0,191.0,6.0,125.75446565701223,22767.0,47.952950350922784,-18.31294176742852,19771.0,-2.6298941147500643,-27.057738424644896,21232.0,9.88510506158782,-3.3416858775182967,18.49503587928832,-1.7367002694879674,7.6956735765465245,12357.0,14.036544850498345,0.6516249898183668,4.009194780609837,11.899912714576663,-1.18931475029036,18.25308573334816,135.0,1271.0,4007.0,1791.0,-1.1920172233389923,1.5780752285315949,-0.3446388818896584,3.0907667304205018,2702.837792817343,2.79371297213562,-2.323576446843556,82.37599056046517,18690.0,1799.0,724.0,150.0,600.0,310.0,1517.0,-3468.0,1282460.0,13.202161332264906,539147.0,49390.0,1142954.3300000005,452589.56,105675.30999999995,85518.0,-274430.2300000001
61,2013-02,52505.28004432129,87.38790720744606,3789.256655540806,5912.457684940649,2426.804652252556,100.76948398594921,91.5036674816626,112.4908033314064,87.94914688047163,19250.0,4.673277896392853,101.3995,100.5251,97.3756,102.0027,54.6,1569898.0,1.077,11996.0,14951.0,0.4,3.09,1.27,65868.0,0.0066666666666666,272082.0,4.1110000000000015,121836.0,278.0,3.0,125.43588108956024,19683.0,-13.545921728818026,-3.325147347740665,19181.0,-2.984168731981185,-25.33089380255372,19182.0,-9.655237377543337,-1.7607532456758834,13.211921321192133,-9.989842559674964,6.63016665663918,11122.0,-9.994335194626522,14.707095709570961,-13.085023400936036,16.04756118729387,0.3902393154356032,8.927660442811971,91.0,886.0,4035.0,1664.0,0.5394707344819283,1.706938325622409,0.1081920163187089,2.674279123961454,2747.7642576053045,1.6621961150369955,-1.5074421438605157,82.77290913495244,18442.0,1912.0,742.0,160.0,641.0,306.0,1587.0,-9438.0,1179422.0,8.293238953707363,477918.0,46153.0,1191143.7800000021,470007.37,101537.43,98237.0,-144677.87
62,2013-03,52267.3961743829,87.74289001287157,3755.521519091321,5899.9081064680795,2440.0249071960143,101.83246268812219,91.04523227383864,111.84376086585355,88.02093396623627,17739.0,4.421279021558872,101.8114,100.1862,97.3012,101.5097,52.5,1415664.0,1.14,11999.0,14949.0,-0.2,3.1,1.29,65687.0,-0.1433333333333333,262177.0,4.0680000000000005,118640.0,139.0,-9.0,124.97295264169537,20808.0,5.715592135345228,-30.579835857743372,19163.0,-0.0938428653354916,-21.272749681607163,22494.0,17.266187050359715,-8.294454178893371,9.503403075371807,-1.9520397223946275,4.203885823938602,9484.0,-14.727566984355335,3.0757526355830844,23.812729040460702,13.905325443786975,-10.542337954289993,1.2456270539594971,65.0,1385.0,3611.0,1418.0,0.5395585737425268,0.7688438194800584,3.5767099047527173,1.090363006472428,2841.844208085357,3.4238727074077167,-2.7794176515843705,83.06508530783888,21066.0,2182.0,775.0,170.0,665.0,337.0,1625.0,-3196.0,1220131.0,7.275226115024205,453098.0,50216.0,1274861.5200000005,498084.57,114099.71,105107.0,69190.86000000004
63,2013-04,53036.04811739836,88.12579159878634,3791.473381075575,6241.5406358432165,2493.297871827177,101.54270312819366,89.94498777506115,110.15008868692188,90.90936957332634,18831.0,3.7874148903030567,101.6364,99.8266,97.168,101.0776,50.4,1571837.0,1.1,12000.0,14968.0,0.8,3.09,1.3,67329.0,-0.1266666666666666,270003.0,3.93,118071.0,191.0,16.0,125.02136448821469,22069.0,6.060169165705488,-11.571903674319827,15644.0,-18.36351301988206,-34.77046241087437,16629.0,-26.073619631901845,-4.806629834254139,-4.189063948100092,7.555717199246813,10.80808679670362,12460.0,31.37916490932096,6.632434745400095,-16.919359710057382,12.645372645372644,-0.8952410868540928,-0.4417797412432978,267.0,926.0,3670.0,1867.0,-0.037320284013198,1.6046184739526792,2.0042501898444702,6.205676189816844,2971.6690980992776,4.568332410501429,-1.3413667446496411,82.47196641380533,21030.0,2189.0,779.0,180.0,642.0,326.0,1639.0,-569.0,1255524.0,6.043538233095907,488652.0,50825.0,1218991.880000002,468021.65,101189.20000000004,107425.0,-52560.77000000002
64,2013-05,53198.52575565208,88.22220969334484,3782.162102518217,6281.169417169195,2524.693021924991,106.41387839272724,89.66992665036675,109.76991590140301,86.45862812876112,19387.0,3.7100891764294457,101.7476,100.3653,97.7654,100.6814,50.2,1635829.0,1.132,12000.0,15002.0,0.3,3.11,1.29,68816.0,-0.1533333333333333,269164.0,3.87,122179.0,222.0,0.0,125.16037589727024,22816.0,3.3848384611899096,3.4035803308406942,17392.0,11.173612886729734,-27.881904130038148,16342.0,-1.725900535209579,1.2236409363513223,-12.171887786147414,-1.3269127875869424,-5.289646672144621,12495.0,0.2808988764045006,-5.491263898343545,-1.4177693761814767,0.4519188027855891,1.2255678816692983,-5.902573168336279,216.0,906.0,4004.0,1568.0,1.1866358835668889,2.8327763141719813,0.3391539727654491,4.658910688862349,2987.9599210147803,0.5482044728978064,-1.561195920492009,82.94567526390148,21184.0,2194.0,791.0,190.0,661.0,329.0,1612.0,4108.0,1331858.0,7.604563583105763,517940.0,53227.0,1232498.1500000008,463253.94,110253.74000000002,107219.0,-12726.459999999963
65,2013-06,53562.85256469403,88.40195313760721,3814.3253189714083,6293.234201960236,2504.135375705217,106.4476695323743,88.75305623471884,108.70180981471485,85.1917011392288,16320.0,3.858080239970004,101.9549,100.5082,96.9614,100.7834,52.3,1662933.0,1.133,12004.0,15049.0,0.0,3.11,1.29,68874.0,-0.11,271864.0,3.849,122334.0,181.0,-2.0,125.22216263096443,21757.0,-4.64147966339411,10.407997564193641,19748.0,13.546458141674321,-21.656682667513,17800.0,8.921796597723652,-1.208848965550191,-16.50446230262892,14.22839171456458,-2.4315687091843845,11756.0,-5.914365746298523,-15.296491101664385,9.587727708533066,-11.700736867126215,-1.2107295689385291,-4.22221660047054,263.0,1269.0,3670.0,1581.0,-0.4530665672815903,3.017450861748383,-2.071723595014041,1.5521974576405029,2951.0921601911355,-1.2338773543898007,-0.8291377803099631,83.28261305591428,20640.0,2285.0,747.0,195.0,677.0,335.0,1574.0,155.0,1268188.0,5.682706045634959,491633.0,48280.0,1172317.3900000025,455286.47,106258.18000000002,100764.75,-36712.72000000021
66,2013-07,52786.47627438161,89.75830586677309,3820.97985922699,6117.465581560933,2479.021835331973,104.54945198500221,88.29462102689487,108.52622155166716,85.30281042847815,15158.0,3.5220085953404205,101.5204,99.8229,96.4929,100.7246,53.8,1701417.0,1.107,11984.0,15090.0,0.6,3.11,1.29,66019.0,-0.1833333333333333,273029.0,3.866,126423.0,112.0,2.0,125.2243830370706,22992.0,5.676334053408105,36.71879645596719,21962.0,11.211261899939242,-18.459939110418052,20382.0,14.505617977528095,4.556006964596637,-15.056974459724948,-0.1708914839077202,2.9217442372632574,14847.0,26.292956788023147,11.791280777049911,10.121811696614834,22.495882617158244,6.043317485472798,-10.643222791008233,414.0,1098.0,4495.0,1802.0,1.4706145690727592,1.759698438903956,-0.2686196654180794,1.5871005297619425,2700.482973367168,-8.492082700925751,0.4683522469961509,84.24727593587158,19129.0,1925.0,699.0,190.0,626.0,278.0,1501.0,4089.0,1315648.0,10.136683923661588,522838.0,50432.0,1171417.2400000035,443613.85,108693.41,106292.0,-39061.959999999875
67,2013-08,53243.876402141854,90.3509453010395,3759.986107238442,6107.771856933366,2482.8858947666995,106.32084495450957,87.74449877750612,107.92723690452092,84.62121865309086,16302.0,3.820357797710491,102.1907,99.8584,96.5464,101.9114,55.6,1774094.0,1.126,12014.0,15130.0,0.7,3.13,1.29,65714.0,-0.1233333333333333,273848.0,3.905,128651.0,242.0,2.0,125.0388305173489,22434.0,-2.426931106471819,27.06881903143585,21496.0,-2.1218468263364043,-17.243503368623678,20249.0,-0.6525365518594839,-1.3484133592376768,-17.86759608719094,0.7322872087494048,7.049370862600425,13111.0,-11.692597831211692,0.7918204182041809,6.19079630874535,8.681511133350007,-1.1059081398824389,-10.645001575370216,579.0,1619.0,4204.0,1911.0,0.3063532145043179,2.276548726974026,-0.0415424980385825,1.3913390483074384,2719.885990190295,0.7185017278199535,0.8135646952008191,84.33945056114433,20574.0,1999.0,775.0,195.0,628.0,305.0,1571.0,2228.0,1388442.0,9.528350071860146,543508.0,51106.0,1269921.500000001,480226.36,112423.46,118988.0,-836.9500000000116
68,2013-09,53862.65560300182,90.8162684910356,3748.539113591074,6112.745267852227,2446.6598715377545,106.28488463486359,87.65281173594131,107.81437313129084,85.92282876589995,16755.0,3.73504942742488,102.717,99.4488,95.542,102.0496,55.4,1768617.0,1.156,12032.0,15163.0,0.9,3.14,1.29,66280.0,-0.0433333333333333,272683.0,3.961,128607.0,187.0,2.0,124.94106271462742,18568.0,-17.232771685834006,13.544915306060055,22815.0,6.1360253070338775,-8.044818830357503,20366.0,0.5778063114227905,0.6001922490797895,-20.23756413116217,-2.567975830815705,-5.774937228943165,12960.0,-1.1517046754633498,1.8948030505542943,-2.382596685082872,12.876821720902365,4.586439653435415,-7.4631189552970545,559.0,1351.0,4100.0,2077.0,0.6848438069794849,3.333612464847957,0.9685419352719382,0.910872162980958,2745.387608034925,0.9375987793828644,0.0863907477356429,84.51128329332992,20021.0,1875.0,765.0,200.0,650.0,310.0,1569.0,-44.0,1306481.0,8.961998141864669,511935.0,50238.0,1178112.0000000014,469942.34,101048.69000000002,103198.75,-11433.740000000005
69,2013-10,52306.61913406487,89.88159118109188,3670.5614127750373,5638.068618566403,2335.2353171069203,107.43136896818764,87.8361858190709,107.78657803247478,87.13183213431782,23424.0,3.3913496612819176,102.5371,99.6046,95.3701,102.7116,55.4,1691695.0,1.116,12056.0,15196.0,0.1,3.13,1.3,64813.0,0.14,271014.0,3.885,117321.0,225.0,2.0,124.34286432941336,17285.0,-6.9097371822490325,37.78397768035073,22206.0,-2.669296515450359,-0.6354036155360676,19968.0,-1.9542374545811647,1.8550886760353211,-17.07775205858916,-7.320736434108532,1.9397815081268368,12754.0,-1.5895061728395057,35.13456240728967,-2.5940337224383936,14.047076689445715,0.4984948826008528,-3.5655690352397458,542.0,1337.0,4074.0,1925.0,-1.4494677806315637,2.4775320267871765,-0.3463246248223028,2.409284595606209,2708.602599973085,-1.3398839549716437,2.1811027001382266,83.96503577151732,20367.0,1975.0,723.0,216.0,713.0,333.0,1611.0,-11286.0,1432996.0,8.726506927436084,547729.0,54330.0,1275697.3300000029,492339.61,107107.45,119315.0,43482.960000000036
70,2013-11,52371.79912824972,90.14526533051948,3660.279450380213,5627.817588016348,2323.728758664979,109.42128091588295,87.8361858190709,107.76252823397093,86.89345315706478,18864.0,4.072270630445925,102.8379,99.0886,95.0839,104.3039,56.0,1675285.0,1.105,12079.0,15212.0,0.9,3.13,1.29,68058.0,0.13,270092.0,3.839,121263.0,264.0,3.0,123.98412013341142,19268.0,11.472374891524439,21.480360632999187,20415.0,-8.065387733045126,-3.893230392618397,19634.0,-1.6726762820512775,1.082256034778628,-14.220806958953045,7.553975639082023,6.232250735787681,12779.0,0.1960169358632635,9.110314207650273,-6.567001573659357,4.008893680097025,-1.2508386849420128,-10.459760125152096,480.0,1400.0,3901.0,1600.0,0.866510060991188,2.8653755182862506,0.3182967648717838,3.165187024000926,2729.976828666882,0.7891238343347151,3.0798241159906814,84.5194244803645,17631.0,1653.0,695.0,179.0,597.0,293.0,1460.0,3942.0,1310409.0,6.08570881091322,491602.0,52275.0,1264099.7700000028,515641.42,96798.95,107224.0,155989.12000000002
71,2013-12,52327.1447613608,90.41919542259436,3697.208757632652,5710.691952060323,2375.253363216872,108.4181371366202,87.56112469437653,107.45489771555077,86.18883733834002,28646.0,5.440579372927696,103.1504,99.7409,95.5064,103.1876,55.9,1657148.0,1.037,12083.0,15288.0,-0.1,3.11,1.3,67476.0,0.0633333333333333,269747.0,3.882,127313.0,69.0,0.0,124.30920856756808,18713.0,-2.880423500103801,21.607746295814923,20752.0,1.6507469997550928,2.201428219650325,21268.0,8.322298054395441,-0.690388881343651,-12.051718953593259,-2.6878584621366723,-0.0848388062680949,12799.0,0.1565067689177635,18.115540789959407,-4.087581784025397,0.1014130214319619,5.687939820431943,1.1707317073170742,648.0,1507.0,4208.0,1385.0,1.162160313397198,3.636188300369314,0.1109056373836736,4.332960656531504,2736.042701444714,0.2221950279627238,4.056554514376344,84.9547143169545,16021.0,1586.0,485.0,200.0,570.0,288.0,1310.0,6050.0,1246279.0,6.888175085676182,487244.0,45059.0,1197077.1400000004,494723.83,97818.28999999998,111404.25,-102775.36000000004
72,2014-01,52384.7134860096,88.71126744513256,3595.243797808243,5852.363585935898,2299.1654850409163,107.94973385289892,88.29462102689487,108.63461109659126,86.33022965907095,30636.0,4.902003727865797,102.7216,98.4488,94.5494,102.2042,52.1,1626654.0,1.0,12081.0,15263.0,0.1,3.13,1.32,67762.0,-0.1833333333333333,265017.0,3.893,114534.0,175.0,0.0,124.18369443027588,25961.0,38.73243199914498,14.029077173101426,22860.0,10.158057054741713,15.623893581508264,23043.0,8.345871732179798,-0.6131333622045432,-9.569040607242107,1.7281854053244006,3.438293550025384,15021.0,17.36073130713336,21.558630735615438,21.68039983790355,17.10868434737389,1.841392294622768,4.2738257557948245,681.0,1672.0,4351.0,2010.0,-2.888896679001141,1.8563916296131744,0.6005262477307483,5.32248972126228,2829.057411605923,3.3996074005750776,4.669892478342663,84.53363791092089,16752.0,1388.0,643.0,217.0,646.0,316.0,1425.0,-12779.0,1277897.0,4.39707005138262,527606.0,49484.0,1139971.8400000043,443471.97,105611.32,91402.0,5184.0
73,2014-02,53070.0163460138,89.46269337506368,3618.3015894116784,5942.045489633969,2332.817486238102,113.79588748186251,88.56968215158925,108.96292040150318,92.68156448754152,25441.0,5.419558058511908,103.5917,98.7589,94.5625,103.4879,54.8,1456283.0,1.073,12106.0,15244.0,0.5,3.12,1.31,67070.0,-0.1133333333333333,263993.0,3.984,112897.0,166.0,2.0,124.26107645725115,20971.0,-19.221139401409804,6.543717929177473,18779.0,-17.85214348206474,-2.0958239924925737,19350.0,-16.026559041791433,-0.0045867351619155,-7.952458358842285,-13.433495360141402,-0.5190994752581446,11426.0,-23.933160242327407,2.7333213450818183,-16.146758436944946,12.983322115025064,-5.467129587879882,-1.8101348819782648,393.0,1367.0,2437.0,1535.0,0.1246113690081651,1.4360982096039976,2.4785913269093296,7.816355128243858,2922.1702776633074,3.291303515983768,6.3471973469077385,84.78162345257955,17960.0,1519.0,651.0,214.0,631.0,331.0,1520.0,-1637.0,1194208.0,3.24861741108619,466514.0,48265.0,1120456.360000003,450358.29,91808.88000000002,95625.0,-75856.14999999994
74,2014-03,53447.6706694816,90.3238839707737,3595.2251556877504,5918.833652463,2351.3407998422986,114.00406208587822,88.93643031784842,109.31122123067604,87.8262550413007,24677.0,4.992196445990076,104.5889,99.3264,95.326,103.737,55.1,1587361.0,1.144,12120.0,15248.0,1.0,3.13,1.3,68342.0,0.0566666666666666,266737.0,4.001,115337.0,254.0,7.0,124.49379949409416,31456.0,49.99761575509037,51.172625913110345,18934.0,0.8253900633686584,-1.195011219537656,24412.0,26.16020671834625,-14.41218292738865,-14.093001841620625,-9.131643128580347,-7.8036305377670825,10418.0,-8.821984946612993,9.848165331083923,24.379426755808566,13.500453035336756,1.3379122844673352,11.22977854562588,391.0,2213.0,4246.0,1365.0,-0.0852641452693814,0.8057037699586544,2.0312456963319736,6.207631332263963,2945.867429748511,0.8109435739026338,3.6604125365914175,85.03925470845826,21312.0,1999.0,710.0,230.0,672.0,285.0,1809.0,2440.0,1358749.0,6.117741297048956,482961.0,52231.0,1272161.410000004,530881.13,113030.35999999994,60636.0,105820.90999999989
75,2014-04,54193.91462569813,88.1301123995641,3656.723017811303,5991.023634534557,2371.0671743580992,112.1056370539506,90.58679706601471,111.02153524542976,88.02744879146502,21491.0,5.194126105712667,104.6371,99.6089,95.4152,103.5003,55.4,1702643.0,1.161,12134.0,15303.0,0.3,3.13,1.3,66364.0,0.3066666666666666,271181.0,3.964,116827.0,325.0,5.0,124.22752559648173,34302.0,9.047558494404884,55.43069463953962,20249.0,6.9451779866906085,29.43620557402198,17378.0,-28.813698181222342,8.700895010450727,-1.9031727606887203,4.562761375694403,-10.369181380417336,13394.0,28.56594355922441,7.495987158908512,-28.041511442256517,-1.6940526392322242,0.7177821707615495,13.040147913365027,426.0,797.0,4871.0,1674.0,0.1100169422798336,0.9542835482337252,-1.8085331810980043,2.237731157936107,2846.0907421669067,-3.3870053544847405,-4.22585260292585,85.06829362216126,21708.0,2154.0,702.0,262.0,692.0,342.0,1911.0,1490.0,1441067.0,7.572721790657343,543987.0,53841.0,1247931.500000003,488702.38,101979.06,105572.0,-75752.90999999995
