Year_Month,Sum of Sales,BUILD FOR_Total_Trailer,"Class 4, North America_Inventories (Ward's)_indicators_m_trucking_trailer",G325_indicators_m_trucking,"FTR Active Truck Utilization (%, SA)_freight_m_trucking",Change in Payroll Employment (000's)_driver_indicators_m_trucking,"Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Truck Loadings_Y/Y % Change_freight_m_trucking_trailer,"Total Class 8, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer",Change in Distillate Fuel Inventories_x,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking",FTR Rail Intermodal Loadings_Y/Y % Change_freight_m_trucking_trailer,"Class 6-7 Bus, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer",Change in Distillate Fuel Inventories_x,FTR Truck Loadings_M/M % Change_freight_m_trucking_trailer,"Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,"Total Class 8, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Intermodal Competitive Index_Intermodal Competitive Index (0=Neutral)_x,"Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,LEI_indicators_m_trucking,"Western Canadian Port Activity, Total TEUs_Exports_x",FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking","Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","FTR Rail Carloadings (carload + intermodal) (000s, SA)_freight_m_trucking_trailer",Change in Truck Emp. (000's)_driver_indicators_m_trucking,BUILD FOR_All_Other,PORTEU_indicators_m_trucking,BUILD FOR_All_Other,Change in Truck Emp. (000's)_driver_indicators_m_trucking,"Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_Y/Y % Change_indicators_m_trucking_trailer","Class 4, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer",Canada Origin Intermodal Volumes_Domestic_x
2016-07,348373.33000000025,21132.0,5732.0,93.5806,93.20710893633336,354.0,-7.814697609001408,0.0769306314859052,4.42031939328762,-13.315082130413137,6730.0,7792.0,-10.728697078323346,2475.0,6730.0,4.724589571330595,4.346119244295421,-3.283956495550555,-3.283956495550555,-3.937007874015752,-7.583371402466876,4.346119244295421,-3.283956495550555,-2.0,-7.583371402466876,0.0769306314859052,-0.4230570227614749,0.5,98279.0,-0.4230570227614749,7792.0,-7.814697609001408,2639.715503342509,-1.0,1601.0,1754305.0,1601.0,-1.0,23.03310146318063,-8.685348880947908,1013.0,23.03310146318063,50401.0
2016-08,511345.76999999984,24651.0,5441.0,93.4421,93.12333136699591,135.0,-9.45456279202822,-1.6911728627271416,4.698464576901418,4.545889558809457,3565.0,11597.0,-9.196563859104678,2467.0,3565.0,0.187082774785785,1.172560822673696,0.6833595810969095,0.6833595810969095,-4.958789964677113,2.3850716757291224,1.172560822673696,0.6833595810969095,-2.0,2.3850716757291224,-1.6911728627271416,0.212901604572635,-0.2,107200.0,0.212901604572635,11597.0,-9.45456279202822,2657.754252148301,3.0,1735.0,1905099.0,1735.0,3.0,19.20974646032269,0.5664576168318725,827.0,19.20974646032269,56026.0
2016-09,391256.8300000001,24715.0,5411.0,94.2663,93.12971963481031,269.0,2.6380917276604743,-5.713144891609967,4.526462892359495,3.528927132918347,844.0,11116.0,-9.875032538994166,2661.0,844.0,-0.0687228723788679,-1.6114037806011727,2.33530747151276,2.33530747151276,-4.283604135893649,0.7604103802052009,-1.6114037806011727,2.33530747151276,-2.0,0.7604103802052009,-5.713144891609967,0.264527285593874,0.3,103022.0,0.264527285593874,11116.0,2.6380917276604743,2719.820985773168,1.0,1808.0,1748384.0,1808.0,1.0,6.661099691675232,-8.738430143575538,838.0,6.661099691675232,57610.0
2016-10,337982.3700000001,23690.0,5461.0,94.3467,96.60245745447835,145.0,-5.217525138518364,-1.54570959716267,7.015388332108441,-22.052256952119897,-6494.0,10328.0,-9.361634613499126,2392.0,-6494.0,2.2542134707288497,-5.510236220472442,2.960393263800776,2.960393263800776,-15.372361608920748,-15.62050790608529,-5.510236220472442,2.960393263800776,-2.0,-15.62050790608529,-1.54570959716267,-2.086246588919949,0.2,116472.0,-2.086246588919949,10328.0,-5.217525138518364,2800.338383023437,5.0,1702.0,1849069.0,1702.0,5.0,-17.443843131440428,-21.852002514699898,1357.0,-17.443843131440428,55310.0
2016-11,334031.9700000001,21649.0,5695.0,94.8362,96.4155797390645,151.0,9.120433017591337,-5.157983404125666,6.658654310148671,15.926493108728934,6289.0,16264.0,-8.953043641589197,1880.0,6289.0,-0.5132111024037656,-2.818286361893973,-0.3385359174328028,-0.3385359174328028,8.658823529411762,16.652470187393533,-2.818286361893973,-0.3385359174328028,-2.0,16.652470187393533,-5.157983404125666,-0.5019727511679672,0.5,109880.0,-0.5019727511679672,16264.0,9.120433017591337,2790.858231787246,1.0,1412.0,1887597.0,1412.0,1.0,-15.51022961897015,-6.746829615400185,1925.0,-15.51022961897015,57826.0
2016-12,352484.89,18827.0,6199.0,95.4255,97.2445307375687,230.0,-1.547619047619042,-5.659592962829985,8.086866403763814,-3.1801947257693586,5283.0,17401.0,-8.67579860917248,2102.0,5283.0,0.6093514083680196,0.2795403875835989,-0.5684321802643,-0.5684321802643,-7.74686011260286,0.2596243560099021,0.2795403875835989,-0.5684321802643,-2.0,0.2596243560099021,-5.659592962829985,-1.6696039163677678,0.6,108172.0,-1.6696039163677678,17401.0,-1.547619047619042,2774.994095492212,0.0,1328.0,1806533.0,1328.0,0.0,-13.680373618863197,-6.286732643233606,685.0,-13.680373618863197,50665.0
2017-01,411610.2600000003,20373.0,7000.0,95.2344,98.68735206056942,185.0,-9.935509875050386,-2.912426888871089,9.918585866501603,-6.771438678053466,3481.0,18876.0,-5.602077920014336,2342.0,3481.0,0.6106985702113432,2.9757323893078835,-3.689329873161773,-3.689329873161773,2.499853294994425,-4.14727898037629,2.9757323893078835,-3.689329873161773,-2.0,-4.14727898037629,-2.912426888871089,2.978932537737156,0.6,96758.0,2.978932537737156,18876.0,-9.935509875050386,2672.615409348742,-5.0,1418.0,1856452.0,1418.0,-5.0,-6.330337845523825,-6.277767535631462,725.0,-6.330337845523825,53285.0
2017-02,417977.00999999966,20862.0,6531.0,94.3593,98.31505936315952,188.0,-7.49608413515328,-7.606767072415932,10.867117175587016,3.7671418505067935,-6696.0,19387.0,-1.9896933756385016,1600.0,-6696.0,0.4493304830256006,-1.400029893876742,2.600219722495356,2.600219722495356,-10.471174214232548,-8.615449556775012,-1.400029893876742,2.600219722495356,2.0,-8.615449556775012,-7.606767072415932,2.629071086439283,0.5,106719.0,2.629071086439283,19387.0,-7.49608413515328,2742.109282329078,4.0,1429.0,1515082.0,1429.0,4.0,3.819272855630085,-4.785151954963274,773.0,3.819272855630085,51158.0
2017-03,432565.1700000002,26072.0,6781.0,95.1703,98.98081869933036,129.0,35.57087566521528,-10.932720005359176,10.797932590298242,13.241746761387386,-11161.0,19792.0,2.869133442521888,1526.0,-11161.0,0.0670261684830642,-4.2462523159845,3.79011994390821,3.79011994390821,-3.139787696636398,-13.03524412213035,-4.2462523159845,3.79011994390821,2.0,-13.03524412213035,-10.932720005359176,7.050962481160172,0.4,114700.0,7.050962481160172,19792.0,35.57087566521528,2846.03851312239,3.0,1643.0,1766326.0,1643.0,3.0,7.252460914881298,-14.790676623670516,968.0,7.252460914881298,61250.0
2017-04,464714.5299999999,22714.0,6907.0,95.874,99.85520472921272,197.0,-24.8193416004996,0.4487677689472669,10.900449542623017,-34.17131786521519,3560.0,21668.0,1.1626836171982011,1928.0,3560.0,2.84240244946099,2.063360833084138,0.9087488184604364,0.9087488184604364,-8.404304482735858,8.211610984224782,2.063360833084138,0.9087488184604364,2.0,8.211610984224782,0.4487677689472669,-2.880837914310041,0.2,104833.0,-2.880837914310041,21668.0,-24.8193416004996,2871.90185448332,2.0,1433.0,1697223.0,1433.0,2.0,-3.964201709597848,-10.984401625376847,1865.0,-3.964201709597848,55730.0
